aa,abil,abl,abruptli,absolut,accept,access,account,act,action,activ,actual,ad,adapt,add,addit,adjust,advantag,advert,advertis,age,ago,agose,ai,aint,airplan,album,alert,algorithm,allow,almost,alon,alphabet,alreadi,also,altern,altogeth,alway,amaz,american,android,annoy,anoth,answer,anymor,anyon,anyth,anyway,apart,app,appar,appear,applic,appmi,apr,april,area,arent,around,art,artist,asap,ask,aspect,aspotifi,assist,atm,attempt,audio,auto,automat,autoplay,avail,aw,await,away,awesom,back,background,backward,bad,badli,band,bank,bar,bare,base,basic,bc,beauti,becom,begin,behaviour,behind,belov,best,bestest,better,beyond,beyondflatten,big,biggest,bit,black,blank,block,blocki,blog,bloodi,bluetooth,boo,borderlin,bother,bottom,bought,bounc,boycott,break,broken,brought,bs,btch,buffer,bug,buggi,buggier,bulsjit,busi,button,buy,cabl,cach,cake,calm,campaign,cancel,cant,canva,capabl,car,card,care,cast,catalogu,catch,categori,caus,cave,cd,ce,censor,certain,challeng,chang,charg,cheat,check,choic,christma,chrome,clean,clear,click,close,cnn,code,coher,color,colour,come,comed,command,commer,commerci,commun,compani,compar,complain,complaint,complet,confus,congratul,connect,consid,consider,constant,constantli,consum,contact,content,continu,control,convers,cool,corner,corpor,correct,cost,cough,could,couldnt,count,countri,coupl,cours,cover,coverag,covid,crash,creat,crimin,cumbersom,current,curv,custom,customis,cut,cuz,cycl,daili,danger,data,datacach,day,deadset,deal,decent,decid,decreas,default,defect,defenc,definit,delet,deliber,depart,depend,design,desktop,dev,develop,devic,devicesforget,diarrhea,didnt,differ,difficult,directli,disappear,disappoint,disconnect,discoveri,discrimin,disguis,dispit,display,disrupt,dissappear,distribut,dl,doenst,doesnt,dollar,dont,doubl,doubt,downdrag,download,drag,drama,drive,drop,duck,due,dumber,ear,earlier,easi,easier,easili,ect,edit,eg,eh,either,ela,els,elsewher,email,emb,embarrass,end,endsthi,engag,engin,enjoy,enough,enter,entir,episod,equal,error,especi,essenti,etc,evalu,even,ever,everi,everyday,everyon,everysong,everyth,everytim,evey,evil,evolv,exact,exampl,excel,except,exclus,execut,exist,exit,expect,expens,experi,experienc,expir,extra,fact,fade,fail,failur,fair,famili,fan,far,fast,favourit,fd,featur,fed,feed,feedback,feel,fight,figur,file,fill,filter,final,find,fine,finish,first,five,fix,fixedthank,flight,flood,follow,fool,forc,forev,format,forward,forwardbackward,found,four,freak,free,freez,freq,frequent,friend,friendli,frozen,frustrat,full,function,futur,galaxi,garbag,gave,gener,genr,geoblock,get,give,given,glitch,glitchi,go,god,goddamn,goe,gone,good,goof,googl,got,goto,gotten,gradient,great,grey,grief,group,guy,hair,half,handl,hang,happen,happi,hard,hardli,hasnt,hate,havent,hear,heard,hell,hello,help,hey,hidden,hideou,hifi,highli,histori,hit,home,homescreen,honest,honestli,hope,horribl,hot,hour,howev,hurt,ice,iceland,icon,id,idea,ideal,idk,ie,ill,im,imho,immedi,implement,imposs,impress,improv,inabl,inapp,includ,incompar,inconveni,incred,india,indic,inert,infact,inform,innov,instal,instead,interest,interfac,intermitt,intern,internet,interrupt,introduc,intuit,io,iphon,irrit,isnt,issu,itd,itll,itupd,ive,januari,jesu,job,joe,join,joke,jostl,joy,jre,jump,kareoke,keep,kick,kind,know,label,lag,lager,laptop,largest,last,late,later,latest,launch,learn,least,leav,left,leg,legal,less,let,letter,level,librari,licens,lie,like,limit,link,list,listen,lite,liter,littl,live,load,loadingopenin,lock,log,lol,long,longer,look,loop,lose,lossless,lost,lot,louder,love,lover,low,lowest,lucki,lyric,made,mail,main,major,make,manag,mani,mark,market,massiv,match,matter,matur,maximum,may,mayb,mean,member,membership,memori,menu,mess,messag,mic,middl,midplay,million,min,minu,minut,miser,misinform,miss,mix,mob,mobil,mode,moment,monet,money,month,monthli,move,much,multipl,music,musician,must,na,navig,near,nearbi,necess,necessari,need,never,new,newest,newli,news,next,nice,noon,norm,normal,note,noth,notif,notifi,npr,obstacl,occasion,odd,offer,offlin,often,oh,ok,old,one,oneplu,ongo,onlin,open,oper,opinion,option,order,origin,other,otherwis,output,overal,own,packeg,page,paid,pain,pair,pandora,panel,part,parti,password,past,patch,patent,pathet,paus,pay,pc,peopl,perfect,permiss,permit,persist,person,pet,phone,pick,pixel,place,plan,platform,play,playback,player,playlist,playlistlibrari,playskip,pleas,pleasur,plone,plu,plug,pm,podcast,poepl,point,pointless,polish,polit,poor,poorli,pop,possibl,post,practic,predatori,prefer,prem,premium,prepar,press,pretti,prevent,previou,previous,price,prime,privaci,privat,pro,problem,process,product,profil,progress,promot,propaganda,properli,public,pull,purchas,push,put,qa,qualiti,quarterli,queue,quick,quit,racist,radar,radio,ran,random,randomli,rang,rap,rate,rather,read,readi,real,realli,rearrang,reason,reboot,rec,recent,recept,recommend,rectifi,redownload,reenter,refresh,refund,refus,regardless,regist,regularli,reinstal,reintroduc,relaunch,releas,reload,remain,remot,remov,render,reopen,repeat,repeatedli,repetit,replac,repli,report,requesr,reset,resolv,resourc,respond,respondingeverytim,respons,rest,restart,restrict,return,revamp,revenu,revert,review,rid,ridicul,right,risk,road,rogan,room,rough,round,rss,ruin,run,said,samsung,save,say,scam,screen,scroll,scrum,sd,search,sec,second,section,see,seem,select,sell,send,sens,separ,sequenti,servic,session,set,seven,sever,share,shiti,short,shortcut,shouldnt,show,shown,shuffl,sick,sidebar,sign,silli,similar,simpli,simplif,sinc,sinceqst,singl,situat,skip,slash,sleep,slightli,slow,small,smaller,smoothli,socal,sokeon,somebodi,somehow,someon,someth,sometim,song,songpodcast,songspodcast,sono,soon,sooo,sorri,sort,sound,soundcloud,sourc,space,spanish,speaker,specif,spend,spoke,spotifi,spotifycar,stand,standard,star,start,stat,static,station,stay,steal,steam,stellar,step,still,stop,storag,stream,stretch,strong,stuff,stupid,stutter,style,sub,subscrib,subscript,suck,sudden,suddenli,suggest,suitabl,sun,super,support,suppos,sure,swear,swipe,switch,sync,system,systemat,take,taken,tap,tast,team,tech,tediou,tell,ten,term,terribl,test,thank,thankyou,that,there,theyr,thing,think,tho,though,thought,threaten,three,tidal,til,till,time,timer,togeth,told,ton,top,total,touch,track,transpar,trash,trashi,tri,trial,troubl,troubleshoot,truli,trust,ttoolet,turn,tv,twice,twitter,two,type,ui,umpteenth,unabl,unaccept,unacept,unannounc,understand,undownload,unfortun,unhappi,unhid,unimport,uninstal,uninstalledreinstal,unistal,unituit,unless,unlik,unneed,unplay,unresolv,unrespons,unskipp,unstabl,unsubscr,until,unus,upd,updat,updateit,updst,upgrad,upset,uptod,us,usabl,use,usedbut,useless,user,usual,valid,valu,varieti,verg,version,via,video,view,viewsortfind,virtual,visit,voic,volum,wacki,wait,walk,wan,want,warn,wasnt,wast,watch,way,weather,web,week,weekli,weird,well,what,whatev,whati,whenev,whether,whole,wide,widget,wife,wifi,wipe,wireless,wish,within,without,wonder,wont,word,work,world,wors,worst,worth,would,wouldnt,wow,wrap,write,wrong,wrote,xbox,xenophobia,yall,yay,ye,year,yesterday,yet,youll,your,youtub,youv,yt,yup,zero
0.0,0.0,0.14252267538218027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14694807867823723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10899691098440804,0.0,0.0,0.0,0.15205683185746297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05506089747799445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15205683185746297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17502862715752365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11754170159655508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14252267538218027,0.0,0.0,0.0,0.0,0.17502862715752365,0.0,0.0,0.0,0.14252267538218027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1264323175570109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165494470682241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10611324125734158,0.17502862715752365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17502862715752365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17502862715752365,0.0,0.0,0.0,0.0,0.11385553999404048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17502862715752365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15809920438515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18846626598230168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10899691098440804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08314144595728087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165494470682241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10476034748793757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13861919303268497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12397628337817654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12908503655740228,0.0,0.0,0.13512740908508927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18535120486512716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13196870628446875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13196870628446875,0.0,0.15809920438515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165494470682241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27723838606536994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11215561378502857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15205683185746297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18260216371669133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13861919303268497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08756684925333784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.330988941364482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.2916326875698675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18161064623210782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09174246391743021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140224805351993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140224805351993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140224805351993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21066151956761828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2916326875698675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13853027202884316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12178831955766228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23747127276468713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26342488441049944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23096729071927966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12808032428359417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2918077574452212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2533570836846114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26342488441049944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
