aa,ability,able,abruptly,absolute,absolutely,accept,acceptable,access,accessible,account,act,acting,action,active,activity,actual,actually,ad,adapt,add,added,adding,addition,adjustment,advantage,advert,advertiser,advertising,age,ago,agosee,ai,aint,airplane,album,alert,algorithm,allow,almost,alone,alphabetical,alphabetically,alphabetized,already,also,alternative,altogether,always,amazing,american,android,annoyance,annoyed,annoying,another,answer,anymore,anyone,anything,anyway,apart,app,apparent,appear,appears,application,appmy,apps,apr,april,area,arent,around,art,artist,asap,ask,asked,asking,asks,aspect,aspotify,assistant,atm,attempted,attempting,audio,auto,automatically,autoplay,available,await,away,awesome,awful,back,background,backwards,bad,badly,band,bank,bar,barely,based,basic,basically,bc,beautiful,become,begin,behaviour,behind,beloved,best,bestest,better,beyond,beyondflatten,big,biggest,bit,black,blank,blocking,blocky,blog,bloody,bluetooth,boo,borderline,bothering,bottom,bought,bounce,boycott,break,broken,brought,btch,buffering,bug,buggier,buggy,bulsjit,business,button,buy,buying,cable,cache,cake,calming,campaign,cancel,canceled,canceling,cancelled,cancelling,cant,canvas,capability,car,card,care,cast,casting,catalogue,catch,category,cause,causing,caved,cd,ce,censoring,certain,challenging,change,changed,changing,charge,charging,cheat,check,checked,choice,christmas,chrome,clean,cleaned,cleaning,cleared,click,clicking,close,closed,closing,cnn,code,coherent,colorful,colour,come,comedically,command,commercial,commericals,communication,community,company,compare,compared,complaining,complaint,completely,confused,congratulation,connect,connected,connecting,connection,consider,consideration,considering,constant,constantly,consumer,consuming,contacting,content,continually,continue,continued,continues,control,conversation,cool,corner,corporation,correction,cost,cough,could,couldnt,counted,country,couple,course,cover,coverage,covid,crash,crashing,created,criminal,cumbersome,current,currently,curve,custom,customer,customisation,cut,cutting,cuz,cycle,daily,dangerous,data,datacache,day,deadset,deal,decent,decided,decides,decreased,default,defective,defence,definitely,delete,deleted,deletes,deleting,deliberate,department,dependable,design,designed,desktop,developed,device,devicesforgetting,devs,diarrhea,didnt,difference,different,difficult,directly,disappear,disappeared,disappearing,disappears,disappointed,disconnect,disconnecting,discovery,discrimination,disguised,dispite,display,disrupting,dissappear,distribute,dl,doenst,doesnt,dollar,dont,double,doubt,downdrag,download,downloaded,downloading,downloads,drag,drama,drive,driving,drop,duck,due,dumber,ear,earlier,easier,easily,easy,ect,edit,eg,eh,either,el,elae,else,elsewhere,email,embarrassed,embed,end,endsthis,engage,engineer,enjoy,enjoyed,enough,entering,entire,episode,equally,error,especially,essential,etc,evaluating,even,ever,every,everyday,everyone,everysong,everything,everytime,evey,evil,evolved,exact,example,excellent,except,exclusive,exclusively,executed,exist,existing,exit,expect,expensive,experience,experienced,experiencing,expired,extra,fact,fading,fails,failure,fair,family,fan,far,fast,favourite,fd,feature,fed,feed,feedback,feel,fighting,figure,file,filled,filter,finally,find,finding,fine,finished,first,five,fix,fixed,fixedthank,fixing,flight,flooding,follow,following,fooled,force,forced,forcing,forever,format,forward,forwardbackwards,found,four,freaking,free,freeze,freezing,freq,frequent,frequently,friend,friendly,frozen,frustrated,frustrating,frustration,full,function,functioning,future,galaxy,garbage,gave,generous,genre,geoblock,get,getting,give,given,giving,glitch,glitchy,go,god,goddamn,going,gone,good,goof,google,got,goto,gotten,gradient,great,grey,grief,group,guy,hair,half,handle,hang,happened,happening,happens,happy,hard,hardly,hasnt,hate,havent,hear,heard,hell,hello,help,helpful,helping,hey,hidden,hideous,hifi,highly,history,hit,home,homescreen,honest,honestly,hope,hopefully,horrible,horribly,hot,hour,however,hurt,icelandic,icing,icon,id,idea,ideal,idk,ie,ill,im,imho,immediately,implemented,impossible,impressed,improved,improvement,improving,inability,inapp,include,included,incomparable,inconvenience,incredibly,india,indicator,inert,infact,information,innovation,install,installed,instead,interest,interested,interface,intermittent,internal,internet,interrupting,introduce,intuitive,io,iphone,irritating,isnt,issue,itd,itll,itupdate,ive,january,jesus,job,joe,join,joke,jostled,joy,jre,jump,kareokee,keep,kicked,kind,know,label,lag,lager,lagging,laptop,largest,last,late,lately,later,latest,launched,le,learn,least,leave,left,leg,legal,let,letter,letting,level,library,licensing,lie,like,liked,limit,limited,link,list,listen,listened,listening,lite,literal,literally,little,live,load,loading,loadingopenin,lock,locking,log,logged,logging,lol,long,longer,look,looked,looking,loop,lose,lossless,lost,lot,louder,love,lover,low,lowest,lucky,lyric,made,mail,main,majority,make,making,managed,manager,manages,many,marked,market,massive,match,matter,matured,maximum,may,maybe,mean,member,membership,memory,menu,mess,message,messaging,mic,middle,midplaying,million,min,minus,minute,miserably,misinformation,missing,mix,mob,mobile,mode,moment,monetization,money,month,monthly,move,moved,moving,much,multiple,music,musician,must,na,navigation,near,nearby,necessary,necessity,need,needed,never,new,newest,newly,news,next,nice,noone,norm,normal,note,nothing,notification,notify,npr,obstacle,occasionally,odd,offer,offline,often,oh,ok,old,one,oneplus,ongoing,online,open,operating,opinion,option,optional,order,original,originally,others,otherwise,output,overall,owns,packeges,page,paid,pain,pair,pandora,panel,part,party,password,past,patch,patent,pathetic,pause,pausing,pay,payed,paying,pc,people,perfect,permission,permit,persistent,persists,personally,pet,phone,pick,pixel,place,plan,platform,play,playback,played,player,playing,playlist,playlistlibrary,playskip,please,pleasure,plone,plug,plus,pm,podcast,podcasters,podcasts,poeple,point,pointless,polishing,political,poor,poorly,pop,popping,possibility,possible,post,practice,predatory,prefer,preferred,prem,premium,prepared,press,pretty,prevent,prevents,previous,previously,price,prime,privacy,private,pro,problem,process,product,production,profile,progressively,promote,promoting,propaganda,properly,public,pull,purchase,push,pushing,put,putting,qa,quality,quarterly,queue,quick,quit,quite,quitting,racist,radar,radio,ran,random,randomly,range,rap,rate,rather,rating,reading,ready,real,really,rearrange,reason,reasonable,rebooting,recent,recently,reception,recommend,recommendation,recommended,recommending,recs,rectified,redownload,reenter,refresh,refund,refuse,regardless,register,regularly,reinstall,reinstalled,reinstalling,reintroducing,relaunched,release,released,releasing,reload,remain,remotely,remove,removed,rendered,reopen,reopening,repeat,repeatedly,repetition,replace,replaced,replyed,report,reporting,requesr,reset,resolved,resource,respond,responding,respondingeverytime,response,rest,restart,restarted,restarting,restarts,restriction,return,revamping,revenue,revert,review,rid,ridiculous,ridiculously,right,risk,road,rogan,rogans,room,rough,rounded,ruin,ruining,run,running,said,samsung,saved,say,saying,scam,screen,scroll,scrolling,scrum,sd,search,sec,second,section,see,seems,select,selected,selecting,selection,selects,sell,send,sends,sense,separate,sequential,service,session,set,setting,seven,several,share,sharing,shity,short,shortcut,shouldnt,show,showing,shown,shuffle,shuffled,sick,sidebar,sign,silly,similar,simplification,simply,since,sinceqst,single,situation,skip,skipping,slash,sleep,slightly,slow,slowed,small,smaller,smoothly,socalled,sokeone,somebody,somehow,someone,something,sometime,sometimes,song,songpodcast,songspodcasts,sonos,soon,sooo,sorry,sort,sorted,sorting,sound,soundcloud,source,space,spanish,spanishive,speaker,specific,specifically,spend,spoke,spotify,spotifycares,spotifys,stand,standard,standing,star,start,started,starting,static,station,stats,stay,staying,steal,stealing,steaming,stellar,step,still,stop,stopped,stopping,storage,stream,streaming,stretch,strong,stuff,stupid,stuttering,style,sub,subscribe,subscribed,subscription,suck,sudden,suddenly,suggested,suggestion,suitable,sun,super,support,supposed,sure,swear,swipe,switch,switching,sync,system,systematic,take,taken,taking,tap,tapped,taste,team,tech,tedious,tell,telling,ten,term,terrible,test,testing,thank,thanks,thankyou,thats,there,theyre,thing,think,thinking,tho,though,thought,threatened,three,tidal,til,till,time,timer,together,told,ton,top,totally,touching,track,transparent,trash,trashy,trial,tried,trouble,troubleshooting,truly,trust,try,trying,ttoolet,turn,turned,turning,tv,twice,twitter,two,type,typing,ui,umpteenth,unable,unacceptable,unaceptable,unannounced,understand,undownload,undownloading,unfortunately,unhappy,unhide,unimportant,uninstall,uninstalledreinstalled,uninstaller,uninstalling,unistalling,unituitive,unless,unliked,unneeded,unplayable,unresolved,unresponsive,unskippable,unstable,unsubscring,untill,unusable,upd,update,updated,updateit,updating,updste,upgrade,upgraded,upgrading,upset,uptodate,usable,use,used,usedbut,useful,useless,user,using,usual,usually,valid,validation,value,variety,verge,version,via,video,view,viewed,viewsortfind,virtually,visit,voice,volume,wacky,waited,walk,wan,want,wanted,warning,wasnt,waste,wasting,watch,way,weather,web,week,weekly,weird,well,whatever,whati,whats,whenever,whether,whole,wide,widget,wife,wifi,wiped,wireless,wish,wished,within,without,wonder,wondering,wont,word,work,worked,working,world,worse,worst,worth,would,wouldnt,wow,wrapped,writing,wrong,wrote,xbox,xenophobia,yall,yay,year,yes,yesterday,yet,youll,youre,youtube,youve,yt,yup,zero
0.0,0.0,0.14163669087030284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14603458388584756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10831933757571559,0.0,0.0,0.0,0.15111157877692957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05471861438342889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15111157877692957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18729467562151217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564635788528916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15711638922223098,0.0,0.0,0.0,0.0,0.0,0.0,0.18729467562151217,0.0,0.0,0.0,0.0,0.0,0.0,0.14163669087030284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564635788528916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644656832459075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10545359402572026,0.17394057115253425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17394057115253425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17394057115253425,0.0,0.0,0.0,0.0,0.11314776318059193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17394057115253425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15711638922223098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18729467562151217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10831933757571559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08862941209541696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644656832459075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114832995132025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13775747430795168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12564635788528916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12828258640132492,0.0,0.0,0.13775747430795168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18419897911348468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13114832995132025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1342873968466263,0.0,0.0,0.15711638922223098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1644656832459075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18729467562151217,0.15711638922223098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11145840447102162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15111157877692957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1814670272308341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14603458388584756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08702249466566031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328931366491815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
